1	1	Имя.
2	1	Обои.
3	1	Неделя.
4	1	Прощай!
5	1	Включаю
6	1	Отвечайте.
7	1	Отстань!..
8	1	Любовь.
9	1	Да!
10	1	Месяц.
11	1	Авиарежим.
12	1	Цветок!
13	1	Только.
14	1	Увидимся!
15	1	Отправленные.
16	1	Вами?
17	1	Сволочи!
18	1	Мальчик-с-пальчик.
19	1	Пробовал.
20	1	Движок
21	1	Туман.
22	1	Изменения.
23	1	Алло!
24	1	Далеко.
25	1	Отстань!
26	1	Поздно.
27	1	Словарь.
28	1	Пароли.
29	1	Ладно!
30	1	Папа!
31	1	Уведомления.
32	1	Пионеров-молодцов.
33	1	Компас.
34	1	Клавиатура.
35	1	Основные.
36	1	Гражданин.
37	1	Домой?
38	1	Фамилия.
39	1	Смотрите!
40	1	Сброс.
41	1	Рулетка.
42	1	Всего.
43	1	Скверно!
44	1	Число.
45	1	Ну?
46	1	Тише.
47	1	Убить!
48	1	Летчики-пилоты!
49	1	Ого!
50	1	Жалко!
51	1	Что?
52	1	Вперед!
53	1	Видеотехника.
54	1	Уходите!..
55	1	Прыгнули!
56	1	Голубь!
57	1	Хорошо!
58	1	Вероятно!
59	1	Выключаю
60	1	Я.
61	1	Кличка
62	1	Одумалась.
63	1	Нет!
64	1	Рассвело.
65	1	Помнишь?
66	1	Вибрация
67	1	Напрасно.
68	1	Нормативы.
69	1	Стандартно.
70	1	Книги.
71	1	Бомбы-пулеметы!
72	1	Одного.
73	2	Кого, Митрофанушка?
74	2	В Москву!
75	2	Хорошо. Работайте!
76	2	Люби ее.
77	2	На шары!
78	2	Ей, вина!
79	2	Место спокойненькое.
80	2	Характер различен.
81	2	Константин Дмитрич!
82	2	Результат налицо
83	2	Это так
84	2	Всё недосмотр!
85	2	Боже мой!
86	2	Какой позывной?
87	2	Не беспокоить!
88	2	Как поступить?
89	2	На очереди
90	2	Часть восьмая.
91	2	Вронский, выпьешь?
92	2	Здоров, здоров....
93	2	Это неправда.
94	2	Наступило молчание.
95	2	Очень простых.
96	2	Инновации по-русски
97	2	Кажется, был.
98	2	Вещи отправлены?
99	2	Скажите пожалуйста!
100	2	Раздались свистки.
101	2	Читаю дальше.
102	2	Почти никогда.
103	2	Это неизвестно
104	2	Здравствуй, здравствуй.
105	2	Ничего, прошло.
106	2	Ужасно жалкое!
107	2	Экстренный вызов
108	2	Я звал!
109	2	Отец мой!
110	2	Новые материалы.
111	2	Обнови страницу
112	2	Аккумулятор заряжен
113	2	Поздняя ночь.
114	2	Позевывает пассажир.
115	2	Только один...
116	2	Гейка, дурак!
117	2	Огромные потери.
118	2	Вот смотри!
119	2	Сосед расписался.
120	2	Не будет?
121	2	Не дает.
122	2	Пустое это!
123	2	Бойтесь пушкинистов.
124	2	Живо смахнем!
125	2	Это страшно.
126	2	Эй, милой!
127	2	Он придет.
128	2	Со сливками.
129	2	Для чего?
130	2	Как ей?
131	2	Вы совершенство.
132	2	Выбрать сеть
133	2	Смотри молчи!
134	2	Прости его.
135	2	Неуспех ее.
136	2	Какими судьбами?
137	2	Слава нам!
138	2	Чуть громче
139	2	Я уничтожен.
140	2	Нет пота?
141	2	Все готово.
142	2	Минимальная громкость
143	2	Что развод?
144	2	Скажите мне.
145	2	Ты танцуешь?
146	2	Историю жука?
147	2	Левин вздохнул.
148	2	Поставь будильник
149	2	Гордиться нечем.
150	2	Барыня дома.
151	2	Левин усмехнулся.
152	2	Горе двуглавому!
153	2	Где Гейка?
154	2	Сколько заплатили?
155	2	Здоровье гика
156	2	Услуги оператора
157	2	Друг мой!
158	2	Автовоспроизведение видео
159	2	Это правда?
160	2	Левин покраснел.
161	2	Великосветский шкода.
162	2	Я вышел.
163	2	Да, право!
164	2	Запустить таймер.
165	2	Дай зеркало!
166	2	Четыре года.
167	2	Прикажете красного?
168	2	Я поеду.
169	2	Это тревога?
170	2	Здравствуй, Архип!
171	2	Мне ничего.
172	2	Грех будет.
173	2	Они поздоровались.
174	2	Оссиановские женщины.
175	2	Я отрекаюсь.
176	2	Константин констатировал.
177	2	Прочтите, пожалуйста.
178	2	Хороша ошибка!
179	2	Сквозняки-то какие!
180	2	Министерская компанийка!
181	2	Теперь кончено.
182	2	Он сел.
183	2	Мы близнецы.
184	2	Это они.
185	2	Радуйтесь ещё.
186	2	Левин оглянулся.
187	2	Зараза растет.
188	2	Этот волосатый?
189	2	Бога помнит.
190	2	Наверху приготовить?
191	2	Ну что?
192	2	Ты лежишь?
193	3	Поддерживает параллельные сессии
194	3	И мы видим....
195	3	Большое спасибо, посол.
196	3	Бумаги уже подписаны.
197	3	Сокращается детская смертность.
198	3	Эй, Петр, слышишь?
199	3	Но для этого...
200	3	О чем ты?
201	3	Очень бы желала!
202	3	Что же делать?
203	3	Георгий прочел записку.
204	3	Наше заседание возобновляется.
205	3	Что вы говорите?
