0	1	Vieraita.
1	1	Tajuutko?
2	1	Halaus.
3	1	Kultaseni.
4	1	Kirjoitathan?
5	1	En.
6	1	Aseita?
7	1	Suljettu!
8	1	Lasku.
9	1	Katsopavain.
10	1	Lähden.
11	1	Kreivitär.
12	1	Vaikuttavaa.
13	1	Lakimies.
14	1	Vaaleanpunainen!
15	1	Jää.
16	1	Vararehtorimme.
17	1	Naurettavaa!
18	1	Pääsenhän?
19	1	Puita.
20	1	Minkä?
21	1	Kunniallinen!
22	1	Tulossa!
23	1	Etelä-Afrikasta.
24	1	Todellakin.
25	1	Jatkaisitteko?
26	1	Peruuttaa?
27	1	Perustelkaa.
28	1	Tulkaa.
29	1	Paratiisilintu.
30	1	Okei?
31	1	Säälittävää...
32	1	Atomikomissiosta?
33	1	Mummi!
34	1	Esitit...
35	1	Tietovuoto.
36	1	Sataa?
37	1	Poika...
38	1	Löytyikö?
39	1	Keksin!
40	1	Mainiota
41	1	Kaksitoista!
42	1	Pian.
43	1	Odotat?
44	1	Kiirehtikää.
45	1	Konjakkia?
46	1	Oikeusministeriöstä.
47	1	Periskooppisyvyyteen.
48	1	Omituista.
49	1	Sinäkö?
50	1	Liittoutuma?
51	1	Ennenkuulumatonta.
52	1	Isä?
53	1	Nousehan.
54	1	Vapautusta.
55	1	Millaisen?
56	1	Kaunis.
57	1	Vauhtia...!
58	1	Jatkakaa.
59	1	Lapsirukka.
60	1	Huomio!
61	1	Tulkaahan.
62	1	Kotiopetus.
63	1	Anteeksi!
64	1	Mälsä.
65	1	Ylpistelijä.
66	1	Isomman?
67	1	Yksin.
68	1	Kuinka?
69	1	Eivät.
70	1	Todella.
71	1	Roisto!
72	1	Airot.
73	1	Varo!
74	1	Kato.
75	1	Miesraukka.
76	1	Syvyyspommeja!
77	1	Vaarallisia?
78	1	Jippi-jee.
79	1	Kuolemanpää-virus.
80	1	Riviin!
81	1	Vesirokko?
82	1	Empatia...
83	1	Yllätys?
84	1	Vastalause.
85	1	Istuhan.
86	1	Kolmekymmentä?
87	1	Erinomaista.
88	1	Kerran?
89	1	Uskokaajo!
90	1	Haaveita.
91	1	Suutele!
92	1	Rentoudu.
93	1	Lopetetaan.
94	1	Juomuilla.
95	1	Mustikkaa.
96	1	Nokkelaa.
97	1	Peräänny!
98	1	Olin.
99	1	Vauhtia!
100	2	Näyttää autiolta.
101	2	Ei sujunut.
102	2	Olen ystävä.
103	2	Älä katso.
104	2	Pian sarastaa.
105	2	En tiedä...
106	2	Rakastan työtäni.
107	2	Kiitos, hyvää.
108	2	En välitä.
109	2	Tämäpä yllätys.
110	2	Kertokaa mitä!
111	2	Minkä niminen?
112	2	Perheen tunnuslause.
113	2	Yhä kuollut?
114	2	Näytät juhlalliselta.
115	2	Tarvitset apua.
116	2	Olette jälkijunassa.
117	2	Yritetään uudestaan.
118	2	Tuoksutte vaniljalle.
119	2	Olen häpeissäni.
120	2	Ei yksikaan.
121	2	Poika valehtelee.
122	2	Vähän itsehillintää.
123	2	Te pienenette.
124	2	Oletko sekaisin?
125	2	Kaksi olentoa.
126	2	Menepä kylpyyn.
127	2	Olipa tuuria.
128	2	Liikaa muistoja.
129	2	Senkin barbaarit.
130	2	Vaikka elän.
131	2	Sepä hauskaa.
132	2	Hienot vaatteet.
133	2	Ehkäpä olikin.
134	2	Hän nukkuu.
135	2	Olen vakavissani.
136	2	Enkä esiinny!
137	2	Pikkuisia peikkoja.
138	2	Kolmesataaneljäkymmentä... viisi.
139	2	Uskotko astrologiaan?
140	2	Mene tuonne.
141	2	Tämä häiritsee.
142	2	Vauhtia, banaani!
143	2	Olen työtehtävissä.
144	2	Käännä kytkimet.
145	2	Lopetetaan tämä!
146	2	Voisimmeko lähteä?
147	2	Kiitos majapaikasta.
148	2	Suojaa minua!
149	2	Todella hyvää.
150	2	Kuulkaas herra!
151	2	Saat anteeksi.
152	2	Ainakin teoriassa.
153	2	Etsitään hänet.
154	2	Ai, sinä.
155	2	Mitä te...?
156	2	Pilailin vain.
157	2	Älä puhu...!
158	2	Kuuntelemme hetken.
159	2	Sammuttakaa tulet.
160	2	Vauhtia, vauhtia!
161	2	Saanen yrjötä.
162	2	Kuin suden.
163	2	Haluatteko syödä?
164	2	Esitätkö Kuolemaa?
165	2	Mitä työtä?
166	2	Hei, tytöt!
167	2	Palaan heti.
168	2	Vain palasia.
169	2	Ehdottomasti en.
170	2	Menen perään.
171	2	Väärä piirikunta?
172	2	Ei tietenkään.
173	2	Pidä kiirettä!
174	2	Eteen vie!
175	2	Tule sinne.
176	2	Enemmän sinkkivoidetta.
177	2	Unohda se.
178	2	Ollaan varovaisia.
179	2	Tule huomenna.
180	2	Tärskyn leukaan!
181	2	Niin luulisi.
182	2	Tulen vaimoksesi.
183	2	Nuku, isä.
184	2	Noin juuri.
185	2	Ei tarvitse.
186	2	Taistelun varalta...
187	2	Jäättehän taloon?
188	2	Suljettuun huoneeseenko?
189	2	Urhea tyttö.
190	2	Kuulostanko tuolta?
191	2	Ja retkuväet.
192	2	Enkä pettynyt.
193	2	Tiedän tunteen.
194	2	Kävin psykiatrillakin.
195	2	Pelästyivätkö he?
196	2	Skotlannissa tehtyä.
197	2	Miten menee?
198	2	Onneksi olkoon!
199	2	Kuvittelet vain.
200	3	Et tällä kertaa.
201	3	Kertoisitko lisää työstäsi?
202	3	Aina on vaihtoehtoja!
203	3	Voi syttyä sota.
204	3	Eilen illalla, teatterissako?
205	3	Lennetään vielä ilmaan.
206	3	Minä torjun sen.
207	3	Poika tulee isäänsä.
208	3	Minua odotetaan yläkerrassa.
209	3	Näitkö ensimmäisen iskun?
210	3	Ja rupesi nyyhkyttämään.
211	3	Täytyy hinata korjaamolle
212	3	Menette siis tanssiaisiin?
213	3	Saatan aistia hänet!
214	3	Olit herttainen isoäidilleni.
215	3	Olette liian fiksuja.
216	3	Palaa kuningattaresi luo.
217	3	Tai veitsen kohtalo.
218	3	Ei kuulu sinulle.
219	3	En minä varastanut.
220	3	Onko tämä arvokas?
221	3	Haluaisin puhua tuoleista.
222	3	Hän lönkyttää veräjälle.
223	3	Ettekö usko minua?
224	3	Voi hyvän tähden.
225	3	Kyllä sinä kuolet!
226	3	Sinulla on koti-ikävä.
227	3	Jäädään odottamaan apua.
228	3	Tätäkö sinä etsit?
229	3	Onko sinulla puhelinluetteloa?
230	3	Syy oli minussa.
231	3	Jakaannumme kolmeen ryhmään.
232	3	Osaisinpa vastata tuohon.
233	3	Välitön ja kivuton.
234	3	Tuo on totta.
235	3	Siviilit allekirjoittavat salassapitosopimuksen.
236	3	Kurkistan vain vähän.
237	3	Emme tarvitse saarnaa.
238	3	Mitäs täällä tapahtuu?
239	3	Tiedän miten piristyt.
240	3	Sinulla on tippuri.
241	3	Osaan hillitä itseni.
242	3	Kuten uusi Saksa...
243	3	Kahden lapsen kanssa?
244	3	Mihin sinua sattuu?
245	3	Käyttävät jonkinlaista hämäystä.
246	3	Mitä sinä odotat?
247	3	Tietysti me selviämme
248	3	Kerroin hänelle tietosi.
249	3	Loisina olivat eläneet.
250	3	Sinä voit lähteä.
251	3	Kuka löysi ruumiin?
252	3	Ja lampaita on.
253	3	Sinä katsot kuukauden.
254	3	Hän kasvatti puun.
255	3	Minä ottaisin vettä.
256	3	Nyt on aika.
257	3	Olisin litistynyt täysin.
258	3	Mitä tarkoitat avulla?
259	3	Minä olin voittanut.
260	3	Tiedän tuollaiset miehet.
261	3	Oletteko kunnossa, eversti?
262	3	Tätä me olemme.
263	3	Hilda ei antanut.
264	3	Mikä häntä vaivaa?
265	3	Liityitte yhdessä, vai?
266	3	Olet oikein antelias.
267	3	Palkolliset häipyivät jo!
268	3	Voi tätä tuskaa!
269	3	En tarvitse lapsenvahteja.
270	3	Tai minun kotoani?
271	3	Minä olen raskaana.
272	3	Oletko sinä kasvanut?
273	3	Ota esiin aseesi.
274	3	Kömpelö, naljaileva typerys.
275	3	Rakastatko vai et?
276	3	Hän oppii kyllä.
277	3	Pitää lukea ihailijaposti.
278	3	En tehnyt sitä.
279	3	Ikävä juttu, tytöt.
280	3	Onko mitään tarjottavaa?
281	3	Hankkikaa omat voiteet.
282	3	Luulin, että menit...
283	3	Ovi on tuollapäin!
284	3	Auta isi ylös.
285	3	He näyttivät kauheilta.
286	3	Asui varmaan sisäoppilaitoksessa.
287	3	Et sinä tiedäkään.
288	3	Tulen sinun perääsi.
289	3	Minä en lähde.
290	3	Lähetän sinulle jotain.
291	3	Joudumme vielä sähkötuoliin.
292	3	Haluaisin ehdottaa maljan.
293	3	Älä tee tuota.
294	3	Taivas löi tulta.
295	3	Merkillistä, eikö vain?
296	3	Jotain tapaukseen liittyvää.
297	3	Mummo siunailee veräjällä.
298	3	Paljonko kello on?
299	3	Etkö pitänyt kirjoituksistani?
300	4	Menisitte hyttiinne makoilemaan hetkeksi.
301	4	Hieno yleisö, rakasti esitystä.
302	4	En malttanut pysyä poissa.
303	4	Joukkomme olivat kutistuneet merkittävästi.
304	4	Veronika-kulta, eihän tuo sovi.
305	4	Aion keskeyttää tuon pelin.
